,Country,Target Year,Target Score,Population lag 3 years,Population lag 2 years,Population lag 1 year,Population Current,Life Ex lag 3 years,Life Ex lag 2 years,Life Ex lag 1 year,Life Ex Current,GDP lag 3 years,GDP lag 2 years,GDP lag 1 year,GDP Current,GDP_cap lag 3 years,GDP_cap lag 2 years,GDP_cap lag 1 year,GDP_cap Current,CO2 lag 3 years,CO2 lag 2 years,CO2 lag 1 year,CO2 Current,Happy lag 3 years,Happy lag 2 years,Happy lag 1 year
254,Georgia,2019,4.89139986038208,4015457.0,4008723.0,4002946.0,3996762.0,73.9,74.2,74.5,74.5,15141758567.0,16242916916.0,17596922470.0,17470436259.0,4062.169888,4357.000936,4722.042423,4696.150586,618648980.0,628828522.0,638933094.0,649413370.0,4.65909719467163,4.89183568954468,5.12314319610596
255,Georgia,2020,4.97319984436035,4008723.0,4002946.0,3996762.0,3989175.0,74.2,74.5,74.5,74.4,16242916916.0,17596922470.0,17470436259.0,15842922533.0,4357.000936,4722.042423,4696.150586,4255.742993,628828522.0,638933094.0,649413370.0,659381464.0,4.89183568954468,5.12314319610596,4.89139986038208
256,Germany,2005,6.41681957244873,,,,81602739.0,,,,78.0,,,,2846860000000.0,,,,34520.23965,,,,80688226652.0,,,
257,Germany,2006,6.52179002761841,,,81602739.0,81472235.0,,,78.0,78.3,,,2846860000000.0,2994700000000.0,,,34520.23965,36353.88033,,,80688226652.0,81566547082.0,,,6.41681957244873
258,Germany,2007,6.64149332046509,,81602739.0,81472235.0,81277836.0,,78.0,78.3,78.4,,2846860000000.0,2994700000000.0,3425580000000.0,,34520.23965,36353.88033,41640.08087,,80688226652.0,81566547082.0,82418171411.0,,6.41681957244873,6.52179002761841
259,Germany,2008,6.72453117370605,81602739.0,81472235.0,81277836.0,81065751.0,78.0,78.3,78.4,78.5,2846860000000.0,2994700000000.0,3425580000000.0,3745260000000.0,34520.23965,36353.88033,41640.08087,45612.71062,80688226652.0,81566547082.0,82418171411.0,83273098556.0,6.41681957244873,6.52179002761841,6.64149332046509
260,Germany,2009,6.62131214141846,81472235.0,81277836.0,81065751.0,80899961.0,78.3,78.4,78.5,79.1,2994700000000.0,3425580000000.0,3745260000000.0,3411260000000.0,36353.88033,41640.08087,45612.71062,41650.36783,81566547082.0,82418171411.0,83273098556.0,84063393275.0,6.52179002761841,6.64149332046509,6.72453117370605
261,Germany,2010,6.70236206054688,81277836.0,81065751.0,80899961.0,80827001.0,78.4,78.5,79.1,79.2,3425580000000.0,3745260000000.0,3411260000000.0,3399670000000.0,41640.08087,45612.71062,41650.36783,41572.45595,82418171411.0,83273098556.0,84063393275.0,84896342383.0,6.64149332046509,6.72453117370605,6.62131214141846
262,Germany,2011,6.96512508392334,81065751.0,80899961.0,80827001.0,80855629.0,78.5,79.1,79.2,79.6,3745260000000.0,3411260000000.0,3399670000000.0,3749310000000.0,45612.71062,41650.36783,41572.45595,46705.8958,83273098556.0,84063393275.0,84896342383.0,85705559302.0,6.72453117370605,6.62131214141846,6.70236206054688
263,Germany,2012,6.98421430587769,80899961.0,80827001.0,80855629.0,80972629.0,79.1,79.2,79.6,79.8,3411260000000.0,3399670000000.0,3749310000000.0,3527140000000.0,41650.36783,41572.45595,46705.8958,43855.85447,84063393275.0,84896342383.0,85705559302.0,86519543956.0,6.62131214141846,6.70236206054688,6.96512508392334
264,Germany,2013,7.03713750839233,80827001.0,80855629.0,80972629.0,81174373.0,79.2,79.6,79.8,79.9,3399670000000.0,3749310000000.0,3527140000000.0,3733800000000.0,41572.45595,46705.8958,43855.85447,46298.92292,84896342383.0,85705559302.0,86519543956.0,87350997794.0,6.70236206054688,6.96512508392334,6.98421430587769
265,Germany,2014,6.87376308441162,80855629.0,80972629.0,81174373.0,81450370.0,79.6,79.8,79.9,80.0,3749310000000.0,3527140000000.0,3733800000000.0,3889090000000.0,46705.8958,43855.85447,46298.92292,48023.86998,85705559302.0,86519543956.0,87350997794.0,88143585564.0,6.96512508392334,6.98421430587769,7.03713750839233
266,Germany,2015,7.07432460784912,80972629.0,81174373.0,81450370.0,81787411.0,79.8,79.9,80.0,81.0,3527140000000.0,3733800000000.0,3889090000000.0,3357590000000.0,43855.85447,46298.92292,48023.86998,41103.25644,86519543956.0,87350997794.0,88143585564.0,88939195779.0,6.98421430587769,7.03713750839233,6.87376308441162
267,Germany,2016,7.11836433410645,81174373.0,81450370.0,81787411.0,82193770.0,79.9,80.0,81.0,85.0,3733800000000.0,3889090000000.0,3357590000000.0,3469850000000.0,46298.92292,48023.86998,41103.25644,42136.12079,87350997794.0,88143585564.0,88939195779.0,89739882411.0,7.03713750839233,6.87376308441162,7.07432460784912
268,Germany,2017,7.03547239303589,81450370.0,81787411.0,82193770.0,82658409.0,80.0,81.0,85.0,86.0,3889090000000.0,3357590000000.0,3469850000000.0,3690850000000.0,48023.86998,41103.25644,42136.12079,44652.58917,88143585564.0,88939195779.0,89739882411.0,90525765329.0,6.87376308441162,7.07432460784912,7.11836433410645
269,Germany,2018,7.31189775466919,81787411.0,82193770.0,82658409.0,83124413.0,81.0,85.0,86.0,86.0,3357590000000.0,3469850000000.0,3690850000000.0,3977290000000.0,41103.25644,42136.12079,44652.58917,47973.60762,88939195779.0,89739882411.0,90525765329.0,91279876936.0,7.07432460784912,7.11836433410645,7.03547239303589
270,Germany,2019,7.15450000762939,82193770.0,82658409.0,83124413.0,83517046.0,85.0,86.0,86.0,89.0,3469850000000.0,3690850000000.0,3977290000000.0,3888330000000.0,42136.12079,44652.58917,47973.60762,46794.89929,89739882411.0,90525765329.0,91279876936.0,91991304745.0,7.11836433410645,7.03547239303589,7.31189775466919
271,Germany,2020,7.03410005569458,82658409.0,83124413.0,83517046.0,83783945.0,86.0,86.0,89.0,81.0,3690850000000.0,3977290000000.0,3888330000000.0,3846410000000.0,44652.58917,47973.60762,46794.89929,46252.6893,90525765329.0,91279876936.0,91991304745.0,92635615097.0,7.03547239303589,7.31189775466919,7.15450000762939
272,Ghana,2005,5.22014808654785,,,,21814648.0,,,,57.2,,,,10744675210.0,,,,492.5440562,,,,175928748.0,,,
273,Ghana,2006,4.9651346206665,,,21814648.0,22379057.0,,,57.2,57.4,,,10744675210.0,20440893017.0,,,492.5440562,913.3938493,,,175928748.0,185088237.0,,,5.22014808654785
274,Ghana,2007,4.1976957321167,,21814648.0,22379057.0,22963946.0,,57.2,57.4,57.6,,10744675210.0,20440893017.0,24827844950.0,,492.5440562,913.3938493,1081.166318,,175928748.0,185088237.0,194707005.0,,5.22014808654785,4.9651346206665
275,Ghana,2008,4.60625171661377,21814648.0,22379057.0,22963946.0,23563832.0,57.2,57.4,57.6,57.9,10744675210.0,20440893017.0,24827844950.0,28678701891.0,492.5440562,913.3938493,1081.166318,1217.064435,175928748.0,185088237.0,194707005.0,203632356.0,5.22014808654785,4.9651346206665,4.1976957321167
276,Ghana,2009,5.60819959640503,22379057.0,22963946.0,23563832.0,24170943.0,57.4,57.6,57.9,58.3,20440893017.0,24827844950.0,28678701891.0,26048108185.0,913.3938493,1081.166318,1217.064435,1077.662058,185088237.0,194707005.0,203632356.0,211129964.0,4.9651346206665,4.1976957321167,4.60625171661377
277,Ghana,2010,5.05726194381714,22963946.0,23563832.0,24170943.0,24779614.0,57.6,57.9,58.3,58.9,24827844950.0,28678701891.0,26048108185.0,32197272797.0,1081.166318,1217.064435,1077.662058,1299.345212,194707005.0,203632356.0,211129964.0,220839612.0,4.1976957321167,4.60625171661377,5.60819959640503
278,Ghana,2011,4.96505308151245,23563832.0,24170943.0,24779614.0,25387713.0,57.9,58.3,58.9,59.4,28678701891.0,26048108185.0,32197272797.0,39337314810.0,1217.064435,1077.662058,1299.345212,1549.462719,203632356.0,211129964.0,220839612.0,232065629.0,4.60625171661377,5.60819959640503,5.05726194381714
279,Ghana,2012,3.86035108566284,24170943.0,24779614.0,25387713.0,25996454.0,58.3,58.9,59.4,59.9,26048108185.0,32197272797.0,39337314810.0,41270954737.0,1077.662058,1299.345212,1549.462719,1587.560932,211129964.0,220839612.0,232065629.0,246380976.0,5.60819959640503,5.05726194381714,4.96505308151245
280,Ghana,2013,3.98591613769531,24779614.0,25387713.0,25996454.0,26607641.0,58.9,59.4,59.9,63.0,32197272797.0,39337314810.0,41270954737.0,62823043706.0,1299.345212,1549.462719,1587.560932,2361.090324,220839612.0,232065629.0,246380976.0,260560852.0,5.05726194381714,4.96505308151245,3.86035108566284
281,Ghana,2014,4.51441144943237,25387713.0,25996454.0,26607641.0,27224480.0,59.4,59.9,63.0,66.0,39337314810.0,41270954737.0,62823043706.0,54782847753.0,1549.462719,1587.560932,2361.090324,2012.264247,232065629.0,246380976.0,260560852.0,275315435.0,4.96505308151245,3.86035108566284,3.98591613769531
282,Ghana,2015,5.48131084442139,25996454.0,26607641.0,27224480.0,27849203.0,59.9,63.0,66.0,69.0,41270954737.0,62823043706.0,54782847753.0,49406568433.0,1587.560932,2361.090324,2012.264247,1774.074771,246380976.0,260560852.0,275315435.0,291429885.0,3.86035108566284,3.98591613769531,4.51441144943237
283,Ghana,2016,5.00369310379028,26607641.0,27224480.0,27849203.0,28481947.0,63.0,66.0,69.0,61.2,62823043706.0,54782847753.0,49406568433.0,56165172899.0,2361.090324,2012.264247,1774.074771,1971.956935,260560852.0,275315435.0,291429885.0,307976954.0,3.98591613769531,4.51441144943237,5.48131084442139
284,Ghana,2017,4.96680974960327,27224480.0,27849203.0,28481947.0,29121464.0,66.0,69.0,61.2,61.6,54782847753.0,49406568433.0,56165172899.0,60406382899.0,2012.264247,1774.074771,1971.956935,2074.290733,275315435.0,291429885.0,307976954.0,321716500.0,4.51441144943237,5.48131084442139,5.00369310379028
285,Ghana,2018,5.31948328018188,27849203.0,28481947.0,29121464.0,29767108.0,69.0,61.2,61.6,61.9,49406568433.0,56165172899.0,60406382899.0,67299280680.0,1774.074771,1971.956935,2074.290733,2260.860567,291429885.0,307976954.0,321716500.0,338399130.0,5.48131084442139,5.00369310379028,4.96680974960327
286,Ghana,2019,5.08839988708496,28481947.0,29121464.0,29767108.0,30417858.0,61.2,61.6,61.9,62.1,56165172899.0,60406382899.0,67299280680.0,68337537816.0,1971.956935,2074.290733,2260.860567,2246.625578,307976954.0,321716500.0,338399130.0,355317289.0,5.00369310379028,4.96680974960327,5.31948328018188
287,Ghana,2020,4.87200021743774,29121464.0,29767108.0,30417858.0,31072945.0,61.6,61.9,62.1,62.4,60406382899.0,67299280680.0,68337537816.0,70043199814.0,2074.290733,2260.860567,2246.625578,2254.153889,321716500.0,338399130.0,355317289.0,371318619.0,4.96680974960327,5.31948328018188,5.08839988708496
288,India,2005,5.02679347991943,,,,1147609924.0,,,,62.5,,,,820382000000.0,,,,714.8610154,,,,24326352051.0,,,
289,India,2006,5.14583301544189,,,1147609924.0,1165486291.0,,,62.5,62.9,,,820382000000.0,940260000000.0,,,714.8610154,806.7532806,,,24326352051.0,25586096327.0,,,5.02679347991943
290,India,2007,4.52151775360107,,1147609924.0,1165486291.0,1183209471.0,,62.5,62.9,63.3,,820382000000.0,940260000000.0,1216740000000.0,,714.8610154,806.7532806,1028.334772,,24326352051.0,25586096327.0,26944248545.0,,5.02679347991943,5.14583301544189
291,India,2008,4.98927736282349,1147609924.0,1165486291.0,1183209471.0,1200669762.0,62.5,62.9,63.3,63.7,820382000000.0,940260000000.0,1216740000000.0,1198900000000.0,714.8610154,806.7532806,1028.334772,998.5223415,24326352051.0,25586096327.0,26944248545.0,28407063143.0,5.02679347991943,5.14583301544189,4.52151775360107
292,India,2009,4.63487148284912,1165486291.0,1183209471.0,1200669762.0,1217726217.0,62.9,63.3,63.7,64.0,940260000000.0,1216740000000.0,1198900000000.0,1341890000000.0,806.7532806,1028.334772,998.5223415,1101.960838,25586096327.0,26944248545.0,28407063143.0,30019879742.0,5.14583301544189,4.52151775360107,4.98927736282349
293,India,2010,4.72014665603638,1183209471.0,1200669762.0,1217726217.0,1234281163.0,63.3,63.7,64.0,64.4,1216740000000.0,1198900000000.0,1341890000000.0,1675620000000.0,1028.334772,998.5223415,1101.960838,1357.563727,26944248545.0,28407063143.0,30019879742.0,31697767327.0,4.52151775360107,4.98927736282349,4.63487148284912
294,India,2011,4.42778873443604,1200669762.0,1217726217.0,1234281163.0,1250287939.0,63.7,64.0,64.4,64.8,1198900000000.0,1341890000000.0,1675620000000.0,1823050000000.0,998.5223415,1101.960838,1357.563727,1458.104066,28407063143.0,30019879742.0,31697767327.0,33477897323.0,4.98927736282349,4.63487148284912,4.72014665603638
295,India,2012,4.42437934875488,1217726217.0,1234281163.0,1250287939.0,1265780243.0,64.0,64.4,64.8,65.2,1341890000000.0,1675620000000.0,1823050000000.0,1827640000000.0,1101.960838,1357.563727,1458.104066,1443.882435,30019879742.0,31697767327.0,33477897323.0,35441483368.0,4.63487148284912,4.72014665603638,4.42778873443604
296,India,2013,4.34207916259766,1234281163.0,1250287939.0,1265780243.0,1280842119.0,64.4,64.8,65.2,65.5,1675620000000.0,1823050000000.0,1827640000000.0,1856720000000.0,1357.563727,1458.104066,1443.882435,1449.610451,31697767327.0,33477897323.0,35441483368.0,37478420449.0,4.72014665603638,4.42778873443604,4.42437934875488
297,India,2014,4.17917728424072,1250287939.0,1265780243.0,1280842119.0,1295600768.0,64.8,65.2,65.5,66.0,1823050000000.0,1827640000000.0,1856720000000.0,2039130000000.0,1458.104066,1443.882435,1449.610451,1573.885642,33477897323.0,35441483368.0,37478420449.0,39664276367.0,4.42778873443604,4.42437934875488,4.34207916259766
298,India,2015,4.04611110687256,1265780243.0,1280842119.0,1295600768.0,1310152392.0,65.2,65.5,66.0,66.4,1827640000000.0,1856720000000.0,2039130000000.0,2103590000000.0,1443.882435,1449.610451,1573.885642,1605.605445,35441483368.0,37478420449.0,39664276367.0,41932843845.0,4.42437934875488,4.34207916259766,4.17917728424072
299,India,2016,3.81806874275208,1280842119.0,1295600768.0,1310152392.0,1324517250.0,65.5,66.0,66.4,66.8,1856720000000.0,2039130000000.0,2103590000000.0,2294800000000.0,1449.610451,1573.885642,1605.605445,1732.554242,37478420449.0,39664276367.0,41932843845.0,44315067065.0,4.34207916259766,4.17917728424072,4.04611110687256
300,India,2017,3.24876976013184,1295600768.0,1310152392.0,1324517250.0,1338676779.0,66.0,66.4,66.8,67.3,2039130000000.0,2103590000000.0,2294800000000.0,2651470000000.0,1573.885642,1605.605445,1732.554242,1980.66702,39664276367.0,41932843845.0,44315067065.0,46748922819.0,4.17917728424072,4.04611110687256,3.81806874275208
301,India,2018,4.22528123855591,1310152392.0,1324517250.0,1338676779.0,1352642283.0,66.4,66.8,67.3,67.6,2103590000000.0,2294800000000.0,2651470000000.0,2702930000000.0,1605.605445,1732.554242,1980.66702,1998.259076,41932843845.0,44315067065.0,46748922819.0,49348728536.0,4.04611110687256,3.81806874275208,3.24876976013184
302,India,2019,3.8189001083374,1324517250.0,1338676779.0,1352642283.0,1366417756.0,66.8,67.3,67.6,68.0,2294800000000.0,2651470000000.0,2702930000000.0,2831550000000.0,1732.554242,1980.66702,1998.259076,2072.244897,44315067065.0,46748922819.0,49348728536.0,51974696684.0,3.81806874275208,3.24876976013184,4.22528123855591
303,India,2020,3.77710008621216,1338676779.0,1352642283.0,1366417756.0,1380004385.0,67.3,67.6,68.0,68.3,2651470000000.0,2702930000000.0,2831550000000.0,2667690000000.0,1980.66702,1998.259076,2072.244897,1933.101069,46748922819.0,49348728536.0,51974696684.0,54416488997.0,3.24876976013184,4.22528123855591,3.8189001083374
304,Israel,2005,6.84111499786377,,,,6529470.0,,,,78.9,,,,142657000000.0,,,,20585.13861,,,,1425395052.0,,,
305,Israel,2006,7.26126146316528,,,6529470.0,6680641.0,,,78.9,79.3,,,142657000000.0,154145000000.0,,,20585.13861,21853.14024,,,1425395052.0,1487544015.0,,,6.84111499786377
306,Israel,2007,7.35297918319702,,6529470.0,6680641.0,6847148.0,,78.9,79.3,79.3,,142657000000.0,154145000000.0,179162000000.0,,20585.13861,21853.14024,24952.54759,,1425395052.0,1487544015.0,1550343921.0,,6.84111499786377,7.26126146316528
307,Israel,2008,7.35891628265381,6529470.0,6680641.0,6847148.0,7020832.0,78.9,79.3,79.3,79.7,142657000000.0,154145000000.0,179162000000.0,216712000000.0,20585.13861,21853.14024,24952.54759,29650.77025,1425395052.0,1487544015.0,1550343921.0,1618324097.0,6.84111499786377,7.26126146316528,7.35297918319702
308,Israel,2009,7.43314790725708,6680641.0,6847148.0,7020832.0,7190037.0,79.3,79.3,79.7,81.0,154145000000.0,179162000000.0,216712000000.0,207953000000.0,21853.14024,24952.54759,29650.77025,27780.46372,1487544015.0,1550343921.0,1618324097.0,1682185043.0,7.26126146316528,7.35297918319702,7.35891628265381
309,Israel,2010,7.1108546257019,6847148.0,7020832.0,7190037.0,7346446.0,79.3,79.7,81.0,80.0,179162000000.0,216712000000.0,207953000000.0,234655000000.0,24952.54759,29650.77025,27780.46372,30780.02382,1550343921.0,1618324097.0,1682185043.0,1750471944.0,7.35297918319702,7.35891628265381,7.43314790725708
310,Israel,2011,7.32056331634521,7020832.0,7190037.0,7346446.0,7487095.0,79.7,81.0,80.0,84.0,216712000000.0,207953000000.0,234655000000.0,262294000000.0,29650.77025,27780.46372,30780.02382,33775.512,1618324097.0,1682185043.0,1750471944.0,1819066681.0,7.35891628265381,7.43314790725708,7.1108546257019
311,Israel,2012,7.40057039260864,7190037.0,7346446.0,7487095.0,7614946.0,81.0,80.0,84.0,84.0,207953000000.0,234655000000.0,262294000000.0,258417000000.0,27780.46372,30780.02382,33775.512,32667.60687,1682185043.0,1750471944.0,1819066681.0,1893851260.0,7.43314790725708,7.1108546257019,7.32056331634521
312,Israel,2013,7.07941102981567,7346446.0,7487095.0,7614946.0,7734834.0,80.0,84.0,84.0,81.0,234655000000.0,262294000000.0,258417000000.0,294167000000.0,30780.02382,33775.512,32667.60687,36499.45611,1750471944.0,1819066681.0,1893851260.0,1956982946.0,7.1108546257019,7.32056331634521,7.40057039260864
313,Israel,2014,7.159010887146,7487095.0,7614946.0,7734834.0,7854216.0,84.0,84.0,81.0,81.5,262294000000.0,258417000000.0,294167000000.0,310945000000.0,33775.512,32667.60687,36499.45611,37847.64994,1819066681.0,1893851260.0,1956982946.0,2017334780.0,7.32056331634521,7.40057039260864,7.07941102981567
314,Israel,2015,7.33103609085083,7614946.0,7734834.0,7854216.0,7978496.0,84.0,81.0,81.5,81.7,258417000000.0,294167000000.0,310945000000.0,300078000000.0,32667.60687,36499.45611,37847.64994,35808.43643,1893851260.0,1956982946.0,2017334780.0,2080309704.0,7.40057039260864,7.07941102981567,7.159010887146
315,Israel,2016,6.92717885971069,7734834.0,7854216.0,7978496.0,8108984.0,81.0,81.5,81.7,81.8,294167000000.0,310945000000.0,300078000000.0,319024000000.0,36499.45611,37847.64994,35808.43643,37330.2618,1956982946.0,2017334780.0,2080309704.0,2141528830.0,7.07941102981567,7.159010887146,7.33103609085083
316,Israel,2017,7.33177995681763,7854216.0,7978496.0,8108984.0,8243849.0,81.5,81.7,81.8,81.8,310945000000.0,300078000000.0,319024000000.0,355277000000.0,37847.64994,35808.43643,37330.2618,40774.12961,2017334780.0,2080309704.0,2141528830.0,2200402028.0,7.159010887146,7.33103609085083,6.92717885971069
317,Israel,2018,7.19492816925049,7978496.0,8108984.0,8243849.0,8381507.0,81.7,81.8,81.8,82.1,300078000000.0,319024000000.0,355277000000.0,373641000000.0,35808.43643,37330.2618,40774.12961,42063.45313,2080309704.0,2141528830.0,2200402028.0,2260948079.0,7.33103609085083,6.92717885971069,7.33177995681763
318,Israel,2019,7.15710020065308,8108984.0,8243849.0,8381507.0,8519373.0,81.8,81.8,82.1,82.2,319024000000.0,355277000000.0,373641000000.0,397935000000.0,37330.2618,40774.12961,42063.45313,43951.24773,2141528830.0,2200402028.0,2260948079.0,2323341663.0,6.92717885971069,7.33177995681763,7.19492816925049
319,Israel,2020,7.36380004882812,8243849.0,8381507.0,8519373.0,8655541.0,81.8,82.1,82.2,82.5,355277000000.0,373641000000.0,397935000000.0,407101000000.0,40774.12961,42063.45313,43951.24773,44177.57122,2200402028.0,2260948079.0,2323341663.0,2379692524.0,7.33177995681763,7.19492816925049,7.15710020065308
320,Italy,2005,6.57441234588623,,,,58281209.0,,,,79.4,,,,1858220000000.0,,,,32055.09208,,,,18799805034.0,,,
321,Italy,2006,6.77977418899536,,,58281209.0,58542619.0,,,79.4,79.8,,,1858220000000.0,1949550000000.0,,,32055.09208,33529.7266,,,18799805034.0,19296696911.0,,,6.57441234588623
322,Italy,2007,6.33380031585693,,58281209.0,58542619.0,58747862.0,,79.4,79.8,80.0,,1858220000000.0,1949550000000.0,2213100000000.0,,32055.09208,33529.7266,37870.74751,,18799805034.0,19296696911.0,19787299468.0,,6.57441234588623,6.77977418899536
323,Italy,2008,6.35423803329468,58281209.0,58542619.0,58747862.0,58922116.0,79.4,79.8,80.0,79.9,1858220000000.0,1949550000000.0,2213100000000.0,2408660000000.0,32055.09208,33529.7266,37870.74751,40944.91242,18799805034.0,19296696911.0,19787299468.0,20266202270.0,6.57441234588623,6.77977418899536,6.33380031585693
